ccode,y5,region,real_wage,homicide_rate,lifexp,stature,gdppc2011,avedu,polity2,population,co2emis_pc,so2emis_pc,biodiv,gini
826,1860,W. Europe,16.200095054,1.6,41.13,166.6,4988,3.14847559,3,28888,1.887057,0.05074194,0.79701483,
826,1865,W. Europe,16.834840274,1.6,40.974,,5229,,3,,,,,
826,1870,W. Europe,19.25203231,1.6,41.971,167.15,5716,3.59,3,31400,2.298136,0.06029394,0.752889,48.97
826,1875,W. Europe,22.110072222,1.3,42.67,,5834,,3,,,,,
826,1880,W. Europe,23.66853855,1.3,43.933,167.95,5879,4.37,7,34623,2.644984,0.06866317,0.73166202,
826,1885,W. Europe,26.157001006,1.3,45.289,,6012,,7,,,,,
826,1890,W. Europe,26.734351104,1.3,45.419,167.4,6711,4.84,7,37485,2.835588,0.07550337,0.71226663,37.36684
826,1895,W. Europe,28.40757631,1.19,46.062,,6859,,7,,,,,
826,1900,W. Europe,27.00376795,0.982,47.718,169.367,7446,5.33,7,41155,3.027115,0.08196504,0.69035566,
826,1905,W. Europe,28.5521508,0.836,50.554,,7456,,8,,,,,
826,1910,W. Europe,26.716466862,0.824,53.071,170.866,7567,5.86,8,44916,3.074446,0.08605854,0.66905151,41.86165
826,1915,W. Europe,18.695516248,0.674,52.237,,8471,,8,,,,,
826,1920,W. Europe,27.696195466,0.706,57.952,171,6881,6.31,8,46821,2.992266,0.08815601,0.65695395,
826,1925,W. Europe,32.093274732,0.764,58.902,,8041,,10,,,,,
826,1930,W. Europe,37.70447272,0.786,60.642,173.87,8504,6.7,10,45866,2.756239,0.08715502,0.64382504,42.51282
826,1935,W. Europe,36.642305068,0.785,62.468,,9064,,10,,,,,
826,1940,W. Europe,38.16575756,0.806,63.008,174.9,10716,7.2,10,48226,2.904261,0.09293035,0.63138656,
826,1945,W. Europe,43.903464335,0.858,66.98,,11028,,10,,,,,
826,1950,W. Europe,35.476886952,0.778,69.276,176,10846,7.74,10,50127,2.69883,0.09172861,0.61177836,30.49788
826,1955,W. Europe,35.62325616,0.644,70.518,,12298,,10,,,,,
826,1960,W. Europe,43.11863211,0.622,70.998,176.9,13512,8.92,10,52372,3.042848,0.1068916,0.61256174,28.50191
826,1965,W. Europe,50.66184776,0.718,71.676,,15241,,10,,,,,
826,1970,W. Europe,61.57819521,0.846,72.14,177.1,16829,10.15,10,55632,3.134207,0.1144412,0.62191159,28.9
826,1975,W. Europe,62.344323814,0.962,72.926,,18517,,10,,,,,
826,1980,W. Europe,71.61258849,1.058,74.104,176.83,20211,11.44,10,56314,2.821561,0.08479741,0.62203609,33.99885
826,1985,W. Europe,96.52592799,1.1,75.028,,22139,,10,,,,,
826,1990,W. Europe,106.355857762,1.162,76.168,,25679,12.24,10,57493.31,2.713973,0.06481468,0.6255915,38.62479
826,1995,W. Europe,133.786972972,1.21,77.06,,27447,,10,,,,,
826,2000,W. Europe,161.7569398075,1.508,78.308,,31619,13.07,10,59522.47,2.529478,0.02031782,0.6473239,40.46565
826,2005,W. Europe,177.52723494,1.338,79.584,,35424,,10,,,,,
826,2010,W. Europe,,1.13,80.605,,34722,13.3,10,,2.561574,,0.63483127,
826,2015,W. Europe,,,,,36941,,,,,,,
834,1800,Sub-Saharan Africa,,,,,,,,3000,,,0.96419535,
834,1805,Sub-Saharan Africa,,,,,,,,,,,,
834,1810,Sub-Saharan Africa,,,,,,,,,,,0.96454087,
834,1815,Sub-Saharan Africa,,,,,,,,,,,,
834,1820,Sub-Saharan Africa,,,,,,,,3019.768,,,0.96428222,
834,1825,Sub-Saharan Africa,,,,,,,,,,,,
834,1830,Sub-Saharan Africa,,,,,,,,,,,0.96401861,
834,1835,Sub-Saharan Africa,,,,,,,,,,,,
834,1840,Sub-Saharan Africa,,,,,,,,,,,0.96374998,
834,1845,Sub-Saharan Africa,,,,,,,,,,,,
834,1850,Sub-Saharan Africa,,,,,,,,5467.537,,0.0001182093,0.96347609,
834,1855,Sub-Saharan Africa,,,,,,,,,,,,
834,1860,Sub-Saharan Africa,,,,,,,,5413.107,,0.0001168186,0.96319744,
834,1865,Sub-Saharan Africa,,,,,,,,,,,,
834,1870,Sub-Saharan Africa,,,,167.769,,,,5359.219,,0.00012124,0.96174067,
834,1875,Sub-Saharan Africa,,,,,,,,,,,,
834,1880,Sub-Saharan Africa,,,,168.516,,,,5305.867,,0.000133228,0.96022303,
834,1885,Sub-Saharan Africa,,,,,,,,,,,,
834,1890,Sub-Saharan Africa,,,,167.669,,,,5412.945,,0.0001465918,0.95863998,37.58679
834,1895,Sub-Saharan Africa,,,,,,,,,,,,
834,1900,Sub-Saharan Africa,,,,,,,,4995.17,,0.000159882,0.95699039,
834,1905,Sub-Saharan Africa,,,,,,,,,,,,
834,1910,Sub-Saharan Africa,,,,164.965,,,,4798.922,,0.0001613067,0.95527053,38.46255
834,1915,Sub-Saharan Africa,,,,,,,,,,,,
834,1920,Sub-Saharan Africa,,,,165.788,,,,4798.922,,0.0001676259,0.94696266,
834,1925,Sub-Saharan Africa,,,,,,,,,,,,
834,1930,Sub-Saharan Africa,,,,166.6,,,,5569.345,,0.000173945,0.93710875,42.83853
834,1935,Sub-Saharan Africa,,,,,,,,,,,,
834,1940,Sub-Saharan Africa,,,,165.569,,,,6400.054,,0.0001802641,0.92541416,
834,1945,Sub-Saharan Africa,,,,,,,,,,,,
834,1950,Sub-Saharan Africa,,,41.249,166.195,1173,1.50492676,,7650,,0.0003764995,0.91153887,41.18169
834,1955,Sub-Saharan Africa,,,43.025,,1273,,,,,,,
834,1960,Sub-Saharan Africa,,,44.306,167.167,1271,2.02636047,,10072,,0.0005354614,0.88484744,54.32951
834,1965,Sub-Saharan Africa,,,45.828,,1376,,-6,,,,,
834,1970,Sub-Saharan Africa,,,47.704,167.805,1573,2.00984609,-6,13806.87,0.03544145,0.0006843242,0.86221608,33.66451
834,1975,Sub-Saharan Africa,,,49.949,,1662,,-6,,,,,
834,1980,Sub-Saharan Africa,,,50.82,166.861,1664,2.07265858,-6,18665,0.02738268,0.0007262911,0.8473573,35.06025
834,1985,Sub-Saharan Africa,,,51.218,,1465,,-6,,,,,
834,1990,Sub-Saharan Africa,,,49.673,,1521,2.82423678,-6,25214,0.02502492,0.000713038,0.8392205,47.87131
834,1995,Sub-Saharan Africa,,,49.324,,1419,,-1,,,,,
834,2000,Sub-Saharan Africa,,26.1,51.532,,1534,3.40007923,-1,33712,0.0211829,0.0007861547,0.8388985,44.28
834,2005,Sub-Saharan Africa,,24.5,56.595,,1820,,-1,,,,,
834,2010,Sub-Saharan Africa,,,,,2124,3.6453234,-1,,0.02438175,,0.81234077,
834,2015,Sub-Saharan Africa,,,,,2566,,,,,,,
840,1800,W. Offshoots,,,,,,,4,6000,0.01092888,,0.9922417,
840,1805,W. Offshoots,,,,,,,4,,,,,
840,1810,W. Offshoots,,,,,,,9,7240,0.01394425,,0.99014467,
840,1815,W. Offshoots,,,,,,,9,,,,,
840,1820,W. Offshoots,,,,172.2,2080,,9,9980.51,0.02038043,,0.98741371,57.00726
840,1825,W. Offshoots,,,,,2254,,9,,,,,
840,1830,W. Offshoots,,,,173.5,2364,,9,13240.31,0.04118975,,0.98388599,
840,1835,W. Offshoots,,,,,2660,,9,,,,,
840,1840,W. Offshoots,,,,172.2,2583,,9,17443.77,0.08898276,,0.97915789,
840,1845,W. Offshoots,,,,,2728,,10,,,,,
840,1850,W. Offshoots,,,,171.1,2825,,9,23579.72,0.2270625,0.01289798,0.97281148,43.79735
840,1855,W. Offshoots,,,,,3237,,8,,,,,
840,1860,W. Offshoots,,,,170.6,3425,,8,31838.9,0.4060077,0.02190472,0.9635234,
840,1865,W. Offshoots,,,,,3607,,8,,,,,
840,1870,W. Offshoots,,,,171.1,3736,5.57,8,40240.63,0.6908181,0.03504404,0.95415145,51.34074
840,1875,W. Offshoots,,,,,3971,,10,,,,,
840,1880,W. Offshoots,,,39.41,169.5,4866,6.02,10,50458,1.072064,0.05247785,0.93607605,
840,1885,W. Offshoots,,,,,4997,,10,,,,,
840,1890,W. Offshoots,,,45.21,169.1,5184,6.6,10,63302,1.73692,0.08445043,0.91047,45.52317
840,1895,W. Offshoots,,,,,5569,,10,,,,,
840,1900,W. Offshoots,,1.2,50,170,6252,7.09,10,76391,2.37326,0.1200024,0.8949811,
840,1905,W. Offshoots,,3.98,51.06,,7094,,10,,,,,
840,1910,W. Offshoots,,5.56,53.48,172.1,7586,7.46,10,92767,3.781549,0.17249,0.87258113,51.09048
840,1915,W. Offshoots,,6.56,53.16,,7434,,10,,,,,
840,1920,W. Offshoots,,7.76,57.54,173.1,8485,7.84,10,106881,4.401022,0.1827885,0.85443356,
840,1925,W. Offshoots,72.8349833975,8.42,58.52,,9601,,10,,,,,
840,1930,W. Offshoots,78.43619887,9.24,60.402,173.4,9490,8.46,10,123668,3.781622,0.1576553,0.83776081,54.27411
840,1935,W. Offshoots,76.443643098,7.18,61.55,,8850,,10,,,,,
840,1940,W. Offshoots,77.665653104,5.66,64.202,176.1,11307,8.860001,10,132637,3.834086,0.1387697,0.82862564,
840,1945,W. Offshoots,74.00963634,5.9,66.686,,15992,,10,,,,,
840,1950,W. Offshoots,89.9918935775,5,68.57,177.1,15241,9.61,10,152271,4.386349,0.1344318,0.80061961,39.42499
840,1955,W. Offshoots,114.248661712,4.54,69.634,,17370,,10,,,,,
840,1960,W. Offshoots,135.238420615,4.84,70.062,177.3,18058,10.3,10,180671,4.276596,0.1161365,0.76513943,38.02372
840,1965,W. Offshoots,162.2489123525,6.64,70.334,,21390,,10,,,,,
840,1970,W. Offshoots,175.793340826,9.32,71.276,178.3,23958,11.06,10,205052,5.495249,0.142398,0.76408566,36.06461
840,1975,W. Offshoots,184.78799674,9.418,73.172,,25956,,10,,,,,
840,1980,W. Offshoots,,9.406,74.316,179,29613,11.93,10,227726.5,5.476147,0.1036021,0.76442838,36.81429
840,1985,W. Offshoots,175.4472423325,8.726,74.86,,33024,,10,,,,,
840,1990,W. Offshoots,192.551265206,9.92,75.634,,36982,12.73,10,250131.9,5.137472,0.08234352,0.76362369,39.71988
840,1995,W. Offshoots,178.314751878,7.28,76.418,,39391,,10,,,,,
840,2000,W. Offshoots,208.86642514,6.194,77.146,,45887,13.01,10,282158,5.353673,0.05148412,0.76816052,43.86282
840,2005,W. Offshoots,210.022204106667,5.926,78.118,,49655,,10,,,,,
840,2010,W. Offshoots,,4.2,78.765,,49267,13.61,10,,5.241738,,0.77226352,
840,2015,W. Offshoots,,,,,52591,,,,,,,
854,1800,Sub-Saharan Africa,,,,,,,,1665.421,,,0.96037352,
854,1805,Sub-Saharan Africa,,,,,,,,,,,,
854,1810,Sub-Saharan Africa,,,,166.29,,,,,,,0.9600398,
854,1815,Sub-Saharan Africa,,,,,,,,,,,,
854,1820,Sub-Saharan Africa,,,,165.36,,,,1665.421,,,0.95949891,
854,1825,Sub-Saharan Africa,,,,,,,,,,,,
854,1830,Sub-Saharan Africa,,,,166.72,,,,,,,0.95894948,
854,1835,Sub-Saharan Africa,,,,,,,,,,,,
854,1840,Sub-Saharan Africa,,,,162.59,,,,,,,0.95839162,
854,1845,Sub-Saharan Africa,,,,,,,,,,,,
854,1850,Sub-Saharan Africa,,,,,,,,1851.687,,,0.95782493,
854,1855,Sub-Saharan Africa,,,,,,,,,,,,
854,1860,Sub-Saharan Africa,,,,,,,,1889.055,,,0.95724928,
854,1865,Sub-Saharan Africa,,,,,,,,,,,,
854,1870,Sub-Saharan Africa,,,,171.2,,,,1927.178,,,0.95614888,
854,1875,Sub-Saharan Africa,,,,,,,,,,,,
854,1880,Sub-Saharan Africa,,,,171.463,,,,2005.668,,,0.95501835,
854,1885,Sub-Saharan Africa,,,,,,,,,,,,
854,1890,Sub-Saharan Africa,,,,167.9,,,,2087.354,,,0.95385775,
854,1895,Sub-Saharan Africa,,,,,,,,,,,,
854,1900,Sub-Saharan Africa,,,,171.174,,,,2194.102,,,0.95266575,
854,1905,Sub-Saharan Africa,,,,,,,,,,,,
854,1910,Sub-Saharan Africa,,,,171.06,,,,2447.757,,,0.95144106,37.4998
854,1915,Sub-Saharan Africa,,,,,,,,,,,,
854,1920,Sub-Saharan Africa,,,,172.4,,,,2650.78,,,0.9414153,
854,1925,Sub-Saharan Africa,,,,,,,,,,,,
854,1930,Sub-Saharan Africa,,,,171,,,,3016.255,,,0.92931798,41.87578
854,1935,Sub-Saharan Africa,,,,,,,,,,,,
854,1940,Sub-Saharan Africa,,,,172.451,,,,3398.39,,,0.91472003,
854,1945,Sub-Saharan Africa,,,,,,,,,,,,
854,1950,Sub-Saharan Africa,,,30.942,172.226,497,,,3983,,,0.89710319,42.89357
854,1955,Sub-Saharan Africa,,,33.29,,565,,,,,,,
854,1960,Sub-Saharan Africa,4.38670368,,35.588,172.798,638,0.0545301,-7,4563,0.002542009,,0.88028565,47.93856
854,1965,Sub-Saharan Africa,3.639814005,,38.037,,714,,-7,,,,,
854,1970,Sub-Saharan Africa,4.21004558,,40.27,172.844,781,0.09972965,-4,5303.777,0.006954649,,0.8777582,47.56828
854,1975,Sub-Saharan Africa,,,43.389,,702,,-4,,,,,
854,1980,Sub-Saharan Africa,8.61860162,,48.394,172.829,766,0.21788058,-7,6318,0.01719525,,0.86364039,47.82038
854,1985,Sub-Saharan Africa,18.8778113,,49.477,,818,,-7,,,,,
854,1990,Sub-Saharan Africa,18.48284842,,49.329,,846,0.42617205,-7,8361,0.01724536,,0.84319542,
854,1995,Sub-Saharan Africa,15.78589519,,49.857,,865,,-5,,,,,
854,2000,Sub-Saharan Africa,18.97776878,18.1,51.606,,1024,0.88406225,-3,11588,0.01652941,,0.82941005,
854,2005,Sub-Saharan Africa,,18,53.966,,1162,,0,,,,,
854,2010,Sub-Saharan Africa,,,,,1300,1.4282675,0,,0.01560721,,0.77864013,
854,2015,Sub-Saharan Africa,,,,,1450,,,,,,,
858,1800,Latin America and Carib.,,,,,,,,55,,,0.99653064,
858,1805,Latin America and Carib.,,,,,,,,,,,,
858,1810,Latin America and Carib.,,,,,,,,,,,0.99628846,
858,1815,Latin America and Carib.,,,,,,,,,,,,
858,1820,Latin America and Carib.,,,,,1949,,,55,,,0.99603046,
858,1825,Latin America and Carib.,,,,,,,,,,,,
858,1830,Latin America and Carib.,,,,,,,-3,,,,0.99455666,
858,1835,Latin America and Carib.,,,,,,,-3,,,,,
858,1840,Latin America and Carib.,,,,,,,-3,,,,0.9926308,
858,1845,Latin America and Carib.,,,,,,,-3,,,,,
858,1850,Latin America and Carib.,,,,,2425,,-3,132,,0.0002130626,0.99002452,
858,1855,Latin America and Carib.,,,,,,,-3,,,,,
858,1860,Latin America and Carib.,,,,,2948,,-3,223,,0.0002130626,0.98285928,
858,1865,Latin America and Carib.,,,,,,,-3,,,,,
858,1870,Latin America and Carib.,,,,,3613,1.61,-3,343,,0.0002130626,0.97641218,48.1
858,1875,Latin America and Carib.,,,,,3185,,-3,,,,,
858,1880,Latin America and Carib.,,,,164.98,3376,1.77,-3,464,,0.0002130626,0.96967067,
858,1885,Latin America and Carib.,,,,,4279,,-3,,,,,
858,1890,Latin America and Carib.,,,,,3566,1.94,-3,686,,0.0002130626,0.95749623,
858,1895,Latin America and Carib.,,,,,3994,,-3,,,,,
858,1900,Latin America and Carib.,,,49,,3328,2.23,-3,915,,0.0001975187,0.94642568,
858,1905,Latin America and Carib.,,,,,3328,,0,,,,,
858,1910,Latin America and Carib.,,,52,,4422,2.5,2,1081,,0.0001795813,0.94250419,
858,1915,Latin America and Carib.,,,,,3471,,2,,,,,
858,1920,Latin America and Carib.,,,52,,3518,2.9,3,1371,,0.0001616438,0.93062364,
858,1925,Latin America and Carib.,,,,,4136,,3,,,,,
858,1930,Latin America and Carib.,,,50,168.1,5848,3.37,3,1713,,0.0001437063,0.88872413,56.2
858,1935,Latin America and Carib.,,2.75,,,4707,,0,,,,,
858,1940,Latin America and Carib.,23.9425442033333,3.25,58,,4897,3.864,0,1965,0.01185841,0.0001295823,0.83719411,
858,1945,Latin America and Carib.,21.95229163,5.85,,,5325,,0,,,,,
858,1950,Latin America and Carib.,38.25554564,,66.105,,6894,4.91,0,2194.275,0.2997535,0.009403869,0.7760543,
858,1955,Latin America and Carib.,,4.998,67.106,,8035,,8,,,,,
858,1960,Latin America and Carib.,42.5111005,4.74,68.339,,7512,5.5,8,2530.969,0.4639973,0.01660185,0.70525225,
858,1965,Latin America and Carib.,42.2982886225,4.572,68.554,,7369,,8,,,,,
858,1970,Latin America and Carib.,26.545582022,3.784,68.77,,7892,6.12,8,2823.659,0.5537341,0.01939663,0.70692675,36.2
858,1975,Latin America and Carib.,18.557355254,2.6425,69.585,,8415,,-8,,,,,
858,1980,Latin America and Carib.,13.5032774266667,2.754,70.978,,10364,6.92,-7,2919.851,0.540512,0.01841343,0.70588078,
858,1985,Latin America and Carib.,22.052002954,3.338,72.12,,8748,,9,,,,,
858,1990,Latin America and Carib.,29.6435649975,4.53666666666667,73.027,,10127,7.73,10,3110,0.3430877,0.009266891,0.71328598,
858,1995,Latin America and Carib.,33.41870697,5.034,74.226,,11933,,10,,,,,
858,2000,Latin America and Carib.,,5.316,75.308,,12932,8.37,10,3328,0.4028931,0.009143093,0.70820833,42.2
858,2005,Latin America and Carib.,,5.214,76.384,,12694,,10,,,,,
858,2010,Latin America and Carib.,,6.1,,,16402,8.71,10,,0.3742213,,0.71105773,
858,2015,Latin America and Carib.,,,,,19244,,,,,,,
860,1800,East. Europe and form. SU,,,,,,,,1919.159,,,0.93449079,
860,1805,East. Europe and form. SU,,,,,,,,,,,,
860,1810,East. Europe and form. SU,,,,,,,,,,,0.93035835,
860,1815,East. Europe and form. SU,,,,,,,,,,,,
860,1820,East. Europe and form. SU,,,,,,,,1919.159,,,0.92595797,
860,1825,East. Europe and form. SU,,,,,,,,,,,,
860,1830,East. Europe and form. SU,,,,,,,,,6.146152e-05,,0.92126343,
860,1835,East. Europe and form. SU,,,,,,,,,,,,
860,1840,East. Europe and form. SU,,,,,,,,,,,0.91626146,
860,1845,East. Europe and form. SU,,,,,,,,,,,,
860,1850,East. Europe and form. SU,,,,,,,,,,0.000327888,0.91093722,
860,1855,East. Europe and form. SU,,,,,,,,,,,,
860,1860,East. Europe and form. SU,,,,,,,,,0.001933578,0.0003212369,0.90525266,
860,1865,East. Europe and form. SU,,,,,,,,,,,,
860,1870,East. Europe and form. SU,,,,,,,,,0.01046608,0.0003831305,0.89917804,
860,1875,East. Europe and form. SU,,,,,,,,,,,,
860,1880,East. Europe and form. SU,,,,,,,,,0.03591809,0.0005076677,0.89270543,
860,1885,East. Europe and form. SU,,,,,,,,,,,,
860,1890,East. Europe and form. SU,,,,165.2,,,,,0.06578918,0.0006533756,0.88579774,35.96276
860,1895,East. Europe and form. SU,,,,,,,,,,,,
860,1900,East. Europe and form. SU,,,,165.5,,,,,0.1728525,0.001142032,0.87841968,
860,1905,East. Europe and form. SU,,,,,,,,,,,,
860,1910,East. Europe and form. SU,,,,166,,,,,0.2099121,0.001265191,0.86560254,40.10425
860,1915,East. Europe and form. SU,,,,,,,,,,,,
860,1920,East. Europe and form. SU,,,,165.047,,,,,0.06403879,0.000603982,0.85173005,
860,1925,East. Europe and form. SU,,,,,,,,,,,,
860,1930,East. Europe and form. SU,,,,,,,,,0.2789097,0.003869129,0.83894089,44.48023
860,1935,East. Europe and form. SU,,,,,,,,,,,,
860,1940,East. Europe and form. SU,,,,170.323,,2.81077042,,,0.8949864,0.01687836,0.82488728,
860,1945,East. Europe and form. SU,,,,,,,,,,,,
860,1950,East. Europe and form. SU,,,55.763,171.5,,,,6292.797,1.190748,0.02336527,0.80942022,44.9
860,1955,East. Europe and form. SU,,,57.902,,,,,,,,,
860,1960,East. Europe and form. SU,,,60.015,171.2,,,,8531.032,1.872648,0.05022604,0.77168342,47.3
860,1965,East. Europe and form. SU,,,62.104,,,,,,,,,
860,1970,East. Europe and form. SU,,,63.665,172,,6.35831733,,11940.16,2.125314,0.03503412,0.76773852,43.3
860,1975,East. Europe and form. SU,,,64.705,,,,,,,,,
860,1980,East. Europe and form. SU,,4.5,66.231,,5363,9.15391945,,15994,2.342826,0.02672651,0.76379638,
860,1985,East. Europe and form. SU,,3.724,67.331,,5168,,,,,,,
860,1990,East. Europe and form. SU,,5.128,66.234,,4887,10.02248662,,20530,2.000182,0.01761638,0.76125824,31.5
860,1995,East. Europe and form. SU,,3.762,66.796,,3530,,-9,,,,,
860,2000,East. Europe and form. SU,,2.718,67.188,,3928,10.2118867,-9,25042,1.305679,0.009145643,0.75450111,
860,2005,East. Europe and form. SU,,3.0775,67.585,,4810,,-9,,,,,
860,2010,East. Europe and form. SU,,6.4,,,6894,10.2941064,-9,,1.311742,,0.76018336,
860,2015,East. Europe and form. SU,,,,,9720,,,,,,,
862,1800,Latin America and Carib.,,,,,,,,1000,,,0.99265504,
862,1805,Latin America and Carib.,,,,,,,,,,,,
862,1810,Latin America and Carib.,,,,,,,,802,,,0.99244065,
862,1815,Latin America and Carib.,,,,,,,,,,,,
862,1820,Latin America and Carib.,,,,,1092,,,718,,,0.99057433,
862,1825,Latin America and Carib.,,,,,,,,,,,,
862,1830,Latin America and Carib.,,,,,2168,,-5,887,,,0.98825173,
862,1835,Latin America and Carib.,,,,,2430,,-5,,,,,
862,1840,Latin America and Carib.,,,,,1714,,-5,1219,,,0.98536257,
862,1845,Latin America and Carib.,,,,,1996,,-5,,,,,
862,1850,Latin America and Carib.,,,,,2126,,-5,1324,,0.003164071,0.98176761,
862,1855,Latin America and Carib.,,,,,2386,,-5,,,,,
862,1860,Latin America and Carib.,,,,,2235,,-5,,,0.002608285,0.97869082,
862,1865,Latin America and Carib.,,,,,2018,,-5,,,,,
862,1870,Latin America and Carib.,,,,,1996,1.1,-5,1653,,0.003414385,0.97722245,
862,1875,Latin America and Carib.,,,,,2083,,-5,,,,,
862,1880,Latin America and Carib.,,,,,2430,1.17,-5,1952,,0.0002163332,0.97573072,
862,1885,Latin America and Carib.,,,,,2451,,-4,,,,,
862,1890,Latin America and Carib.,,,,,3016,1.25,-4,2224,,0.0002591336,0.97397693,
862,1895,Latin America and Carib.,,,,,2734,,-3,,,,,
862,1900,Latin America and Carib.,,,28,,2083,1.38,-3,2542,,0.0003594211,0.97496059,
862,1905,Latin America and Carib.,,,,,2039,,-3,,,,,
862,1910,Latin America and Carib.,,,29,,1887,1.51,-6,2805,,0.0005955012,0.97625221,
862,1915,Latin America and Carib.,,,,,2278,,-6,,,,,
862,1920,Latin America and Carib.,,,31,,2148,1.58,-9,2992,0.01699843,0.000554589,0.9775883,
862,1925,Latin America and Carib.,,,,,2582,,-9,,,,,
862,1930,Latin America and Carib.,,,32,,3298,1.66,-9,3300,,0.002016417,0.96981321,
862,1935,Latin America and Carib.,,,,,4079,,-7,,,,,
862,1940,Latin America and Carib.,10.0756005925,7.55,38,,5380,1.81,-5,3784,0.6015617,0.009202779,0.96282115,
862,1945,Latin America and Carib.,8.40221365333333,,,,6552,,-3,,,,,
862,1950,Latin America and Carib.,18.4569225,,55.184,,9546,2.53,-3,5009.006,2.050962,0.0132036,0.94822532,
862,1955,Latin America and Carib.,,5.61,58.054,,11845,,-3,,,,,
862,1960,Latin America and Carib.,,9.106,60.959,,13668,3.57,6,7556.483,2.053086,0.04958303,0.9206739,43.30489
862,1965,Latin America and Carib.,22.396319006,7.898,63.711,,16184,,6,,,,,
862,1970,Latin America and Carib.,69.82587164,7.72,66.008,,17247,4.77,9,10758.02,1.806911,0.03304033,0.9178767,47.21964
862,1975,Latin America and Carib.,52.830767605,8.278,67.626,,18484,,9,,,,,
862,1980,Latin America and Carib.,27.987125995,11.4575,68.722,,18354,5.59,9,14767.89,1.604279,0.02202298,0.91301326,37.67893
862,1985,Latin America and Carib.,13.98926525,9.2,70.505,,14969,,9,,,,,
862,1990,Latin America and Carib.,11.26095089,14.18,71.496,,14948,5.45,9,19325.22,1.622424,0.01467219,0.90990833,44.4
862,1995,Latin America and Carib.,12.8307148,13.9975,72.146,,15837,,8,,,,,
862,2000,Latin America and Carib.,3.98418934,28.816,72.766,,14904,6.43,7,23493,1.582288,0.01229018,0.91170873,49.63
862,2005,Latin America and Carib.,,39.312,73.746,,15468,,6,,,,,
862,2010,Latin America and Carib.,,45.1,,,17204,6.63,-3,,1.81962,,0.9121225,
862,2015,Latin America and Carib.,,,,,18802,,,,,,,
882,1800,South and South-East Asia,,,,,,,,47.3,,,0.97043626,
882,1805,South and South-East Asia,,,,,,,,,,,,
882,1810,South and South-East Asia,,,,,,,,,,,0.96887083,
882,1815,South and South-East Asia,,,,,,,,,,,,
882,1820,South and South-East Asia,,,,,,,,,,,0.96713106,
882,1825,South and South-East Asia,,,,,,,,,,,,
882,1830,South and South-East Asia,,,,,,,,,,,0.96529352,
882,1835,South and South-East Asia,,,,,,,,,,,,
882,1840,South and South-East Asia,,,,,,,,,,,0.96335265,
882,1845,South and South-East Asia,,,,,,,,,,,,
882,1850,South and South-East Asia,,,,,,,,46.899,,,0.96130251,
882,1855,South and South-East Asia,,,,,,,,,,,,
882,1860,South and South-East Asia,,,,,,,,,,,0.9591367,
882,1865,South and South-East Asia,,,,,,,,,,,,
882,1870,South and South-East Asia,,,,,,,,,,,0.95400964,
882,1875,South and South-East Asia,,,,,,,,,,,,
882,1880,South and South-East Asia,,,,,,,,,,,0.94823775,
882,1885,South and South-East Asia,,,,,,,,,,,,
882,1890,South and South-East Asia,,,,,,,,,,,0.94173937,
882,1895,South and South-East Asia,,,,,,,,,,,,
882,1900,South and South-East Asia,,,,,,,,33,,,0.93442232,
882,1905,South and South-East Asia,,,,,,,,,,,,
882,1910,South and South-East Asia,,,,,,,,38,,,0.95156202,
882,1915,South and South-East Asia,,,,,,,,,,,,
882,1920,South and South-East Asia,,,,,,,,36,,,0.9344841,
882,1925,South and South-East Asia,,,,,,,,,,,,
882,1930,South and South-East Asia,,,,,,,,56,,,0.91028744,
882,1935,South and South-East Asia,,,,,,,,,,,,
882,1940,South and South-East Asia,,,,,,,,68,,,0.87568977,
882,1945,South and South-East Asia,,,,,,,,,,,,
882,1950,South and South-East Asia,,,45.927,,,,,81.858,0.01217997,,0.82581733,
882,1955,South and South-East Asia,,,48.495,,,,,,,,,
882,1960,South and South-East Asia,,,50.994,,,,,110.043,0.03639143,,0.76618375,
882,1965,South and South-East Asia,42.5683495,,53.526,,,,,,,,,
882,1970,South and South-East Asia,7.293532515,,56.025,,,,,142.331,0.05619793,,0.7496705,
882,1975,South and South-East Asia,9.2685374175,,58.538,,,,,,,,,
882,1980,South and South-East Asia,,,61.049,,,,,155.177,0.1741722,,0.72827584,
